INFO 2025-06-12 22:05:01,017 autoreload 64871 8810225408 Watching for file changes with StatReloader
WARNING 2025-07-01 07:40:22,893 ai_service 34799 6256979968 Claude API key no configurada
INFO 2025-07-01 07:40:22,893 agent_manager 34799 6256979968 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:40:22,906 ai_service 34799 6256979968 Claude API key no configurada
INFO 2025-07-01 07:40:22,907 agent_manager 34799 6256979968 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:40:22,914 ai_service 34799 6256979968 Claude API key no configurada
INFO 2025-07-01 07:40:22,915 agent_manager 34799 6256979968 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:40:22,923 ai_service 34799 6256979968 Claude API key no configurada
INFO 2025-07-01 07:40:22,923 agent_manager 34799 6256979968 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:40:22,923 agent_manager 34799 6256979968 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:40:22,936 SentenceTransformer 34799 6256979968 Use pytorch device_name: mps
INFO 2025-07-01 07:40:22,937 SentenceTransformer 34799 6256979968 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:40:28,166 enhanced_rag 34799 6256979968 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:40:28,221 posthog 34799 6256979968 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:40:28,221 enhanced_rag 34799 6256979968 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:40:28,225 conversation_memory 34799 6256979968 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:40:28,227 conversation_memory 34799 6256979968 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:40:28,428 enhanced_rag 34799 6256979968 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:40:28,428 conversation_memory 34799 6256979968 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:40:28,463 ai_service 34799 6256979968 Procesando consulta con OpenAI - Tokens: 740
INFO 2025-07-01 07:40:35,342 _client 34799 6256979968 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:40:35,352 ai_service 34799 6256979968 Consulta procesada exitosamente en 6.92s
INFO 2025-07-01 07:40:35,352 agent_manager 34799 6256979968 Interacción procesada - Agente: tutor, Query: 'explcame...', Response time: 6.92s
ERROR 2025-07-01 07:40:35,354 conversation_memory 34799 6256979968 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:40:35,356 conversation_memory 34799 6256979968 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 07:48:01,132 ai_service 34799 6356643840 Claude API key no configurada
INFO 2025-07-01 07:48:01,136 agent_manager 34799 6356643840 ✅ Tutor Agent inicializado
WARNING 2025-07-01 07:48:01,160 ai_service 34799 6356643840 Claude API key no configurada
INFO 2025-07-01 07:48:01,160 agent_manager 34799 6356643840 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 07:48:01,175 ai_service 34799 6356643840 Claude API key no configurada
INFO 2025-07-01 07:48:01,175 agent_manager 34799 6356643840 ✅ Counselor Agent inicializado
WARNING 2025-07-01 07:48:01,184 ai_service 34799 6356643840 Claude API key no configurada
INFO 2025-07-01 07:48:01,185 agent_manager 34799 6356643840 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 07:48:01,199 ai_service 34799 6356643840 Claude API key no configurada
INFO 2025-07-01 07:48:01,200 agent_manager 34799 6356643840 ✅ Analytics Agent inicializado
INFO 2025-07-01 07:48:01,200 agent_manager 34799 6356643840 AgentManager inicializado con 5 agentes
INFO 2025-07-01 07:48:01,215 SentenceTransformer 34799 6356643840 Use pytorch device_name: mps
INFO 2025-07-01 07:48:01,215 SentenceTransformer 34799 6356643840 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 07:48:08,632 enhanced_rag 34799 6356643840 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 07:48:08,695 posthog 34799 6356643840 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 07:48:08,695 enhanced_rag 34799 6356643840 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 07:48:08,704 conversation_memory 34799 6356643840 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 07:48:08,705 conversation_memory 34799 6356643840 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:48:09,104 enhanced_rag 34799 6356643840 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 07:48:09,106 conversation_memory 34799 6356643840 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 07:48:09,121 ai_service 34799 6356643840 Procesando consulta con OpenAI - Tokens: 688
INFO 2025-07-01 07:48:11,927 _client 34799 6356643840 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 07:48:11,939 ai_service 34799 6356643840 Consulta procesada exitosamente en 2.83s
INFO 2025-07-01 07:48:11,940 agent_manager 34799 6356643840 Interacción procesada - Agente: tutor, Query: 'explicame ........', Response time: 2.83s
ERROR 2025-07-01 07:48:11,941 conversation_memory 34799 6356643840 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 07:48:11,942 conversation_memory 34799 6356643840 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 08:31:59,957 structure_analyzer 54099 8355503872 Detected 10 structure elements
INFO 2025-07-01 08:31:59,958 semantic_chunker 54099 8355503872 Created 10 semantic chunks
INFO 2025-07-01 08:32:02,523 structure_analyzer 54099 8355503872 Detected 174 structure elements
INFO 2025-07-01 08:32:02,523 structure_analyzer 54099 8355503872 Structure analysis completed: {'total_elements': 174, 'units_found': 2, 'modules_found': 0, 'classes_found': 17}
INFO 2025-07-01 08:32:02,524 semantic_chunker 54099 8355503872 Created 8 semantic chunks
INFO 2025-07-01 08:32:04,681 structure_analyzer 54099 8355503872 Detected 204 structure elements
INFO 2025-07-01 08:32:04,681 structure_analyzer 54099 8355503872 Structure analysis completed: {'total_elements': 204, 'units_found': 1, 'modules_found': 0, 'classes_found': 3}
INFO 2025-07-01 08:32:04,681 semantic_chunker 54099 8355503872 Created 1 semantic chunks
INFO 2025-07-01 08:39:21,523 autoreload 55846 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 08:49:18,768 autoreload 58271 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 09:08:09,183 autoreload 61895 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:22:23,859 autoreload 97933 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:26:55,288 conversation_memory 97933 6387888128 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 12:26:55,417 conversation_memory 97933 6387888128 Error limpiando memoria: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 12:26:55,418 conversation_memory 97933 6387888128 ConversationMemory inicializada para demo-user/evaluator
ERROR 2025-07-01 12:26:55,418 conversation_memory 97933 6387888128 Error limpiando memoria: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 12:26:55,419 conversation_memory 97933 6387888128 ConversationMemory inicializada para demo-user/counselor
ERROR 2025-07-01 12:26:55,420 conversation_memory 97933 6387888128 Error limpiando memoria: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 12:26:55,421 conversation_memory 97933 6387888128 ConversationMemory inicializada para demo-user/curriculum
ERROR 2025-07-01 12:26:55,421 conversation_memory 97933 6387888128 Error limpiando memoria: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 12:26:55,421 conversation_memory 97933 6387888128 ConversationMemory inicializada para demo-user/analytics
ERROR 2025-07-01 12:26:55,422 conversation_memory 97933 6387888128 Error limpiando memoria: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 12:36:46,550 autoreload 97933 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/models.py changed, reloading.
INFO 2025-07-01 12:36:51,311 autoreload 1178 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:39:25,026 autoreload 1178 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/models.py changed, reloading.
INFO 2025-07-01 12:39:26,030 autoreload 2301 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:42:16,537 autoreload 2301 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/views.py changed, reloading.
INFO 2025-07-01 12:42:17,641 autoreload 3233 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:44:12,513 autoreload 3910 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:45:09,972 autoreload 5110 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 12:45:19,981 log 5110 6383513600 Not Found: /
WARNING 2025-07-01 12:45:34,498 log 5110 6400339968 Not Found: /api/documents/api/structure/fa630e7d-e9cf-4bac-84ee-fa0e4fb9a6e6/
INFO 2025-07-01 12:45:57,821 autoreload 5110 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/urls.py changed, reloading.
INFO 2025-07-01 12:45:58,871 autoreload 5301 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:46:14,370 autoreload 5701 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:46:32,631 autoreload 6084 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:46:50,249 autoreload 6149 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:49:27,034 autoreload 7213 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:49:43,956 autoreload 7297 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:15,004 autoreload 6149 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/views.py changed, reloading.
INFO 2025-07-01 12:51:15,004 autoreload 5301 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/models.py changed, reloading.
INFO 2025-07-01 12:51:15,012 autoreload 6084 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/models.py changed, reloading.
INFO 2025-07-01 12:51:15,015 autoreload 5701 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/views.py changed, reloading.
INFO 2025-07-01 12:51:17,923 autoreload 8303 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:17,923 autoreload 8302 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:17,923 autoreload 8301 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:17,923 autoreload 8304 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:37,118 autoreload 8759 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:51:44,515 autoreload 8799 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 12:59:33,265 sync_documents 10534 8355503872 🚀 Iniciando sincronización de documentos...
INFO 2025-07-01 12:59:33,268 sync_documents 10534 8355503872 ℹ️  Usuario por defecto ya existe: default-user
INFO 2025-07-01 12:59:33,268 sync_documents 10534 8355503872 📁 Sincronizando archivos desde: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir
INFO 2025-07-01 12:59:33,268 sync_documents 10534 8355503872 📄 Encontrados 5 archivos PDF
INFO 2025-07-01 12:59:33,269 sync_documents 10534 8355503872 ⚠️  Ya existe: 4G_GD_modulo 1 a 5 12042022.pdf (ID: fa630e7d-e9cf-4bac-84ee-fa0e4fb9a6e6)
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872 ⚠️  Ya existe: 1G GD M1-M5 b.pdf (ID: 58a881b8-5c24-4dc7-b395-1bb888fadd59)
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872 ⚠️  Ya existe: 6G_GD_ Modulo_13_Matemática.pdf (ID: dc6821b6-64d5-47fc-beba-4c8939338a23)
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872 ⚠️  Ya existe: 6G_GD_ Modulo_16_Matemática (1).pdf (ID: 0a83b673-ff0c-4d95-99cc-3b4f019f7934)
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872 ⚠️  Ya existe: 6G_GD_ Modulo_16_Matemática.pdf (ID: d51d6c5f-0edb-4e49-abdb-3cef032fdc43)
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872 
📊 RESUMEN DE SINCRONIZACIÓN:
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872    ✅ Documentos creados: 0
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872    ⚠️  Documentos existentes: 5
INFO 2025-07-01 12:59:33,270 sync_documents 10534 8355503872    ❌ Errores: 0
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872    📈 Total documentos en BD: 5
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872    🔍 Documentos analizados: 0
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872 
🎉 Sincronización completada exitosamente!
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872 
📝 Próximos pasos:
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872    1. Reiniciar el servidor Django
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872    2. Verificar que la API devuelve los documentos con IDs
INFO 2025-07-01 12:59:33,271 sync_documents 10534 8355503872    3. Probar la funcionalidad de estructura
INFO 2025-07-01 13:02:50,286 autoreload 11503 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 13:02:57,799 views 11503 6123843584 📋 Listando 5 documentos
INFO 2025-07-01 13:03:04,350 views 11503 6123843584 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:03:04,361 views 11503 6123843584 🔄 Analizando estructura para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:03:04,361 structure_analyzer 11503 6123843584 📄 Extrayendo texto de: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir/1G GD M1-M5 b.pdf
INFO 2025-07-01 13:03:04,361 structure_analyzer 11503 6123843584 🔍 Analizando estructura del documento...
ERROR 2025-07-01 13:03:04,362 views 11503 6123843584 ❌ Error analizando estructura: 'unidads_found'
ERROR 2025-07-01 13:03:04,364 log 11503 6123843584 Internal Server Error: /api/documents/api/structure/58a881b8-5c24-4dc7-b395-1bb888fadd59/
INFO 2025-07-01 13:03:26,642 autoreload 11503 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/services/structure_analyzer.py changed, reloading.
INFO 2025-07-01 13:03:27,881 autoreload 11638 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 13:03:33,905 views 11638 6202667008 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:03:33,908 views 11638 6202667008 🔄 Analizando estructura para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:03:33,908 structure_analyzer 11638 6202667008 📄 Extrayendo texto de: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir/1G GD M1-M5 b.pdf
INFO 2025-07-01 13:03:33,908 structure_analyzer 11638 6202667008 🔍 Analizando estructura del documento...
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Unidad encontrado: INTRODUCCIÓN AL APRENDIZAJE
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Modulo encontrado: LETRAS Y SONIDOS
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Clase encontrado: Reconocimiento de vocales
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Clase encontrado: Consonantes básicas
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Modulo encontrado: PRIMERAS PALABRAS
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Clase encontrado: Palabras simples
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Unidad encontrado: NÚMEROS Y FORMAS
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Modulo encontrado: NÚMEROS DEL 1 AL 10
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008   📋 Clase encontrado: Conteo básico
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008 ✅ Análisis completado: 9 elementos encontrados
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008 📝 Creando chunks semánticos...
INFO 2025-07-01 13:03:33,910 structure_analyzer 11638 6202667008 ✅ Creados 9 chunks semánticos
ERROR 2025-07-01 13:03:33,918 views 11638 6202667008 ❌ Error analizando estructura: no such table: documents_documentstructure
ERROR 2025-07-01 13:03:33,918 log 11638 6202667008 Internal Server Error: /api/documents/api/structure/58a881b8-5c24-4dc7-b395-1bb888fadd59/
WARNING 2025-07-01 13:16:16,602 ai_service 11638 6219493376 Claude API key no configurada
INFO 2025-07-01 13:16:16,603 agent_manager 11638 6219493376 ✅ Tutor Agent inicializado
WARNING 2025-07-01 13:16:16,608 ai_service 11638 6219493376 Claude API key no configurada
INFO 2025-07-01 13:16:16,608 agent_manager 11638 6219493376 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 13:16:16,614 ai_service 11638 6219493376 Claude API key no configurada
INFO 2025-07-01 13:16:16,614 agent_manager 11638 6219493376 ✅ Counselor Agent inicializado
WARNING 2025-07-01 13:16:16,618 ai_service 11638 6219493376 Claude API key no configurada
INFO 2025-07-01 13:16:16,618 agent_manager 11638 6219493376 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 13:16:16,623 ai_service 11638 6219493376 Claude API key no configurada
INFO 2025-07-01 13:16:16,623 agent_manager 11638 6219493376 ✅ Analytics Agent inicializado
INFO 2025-07-01 13:16:16,623 agent_manager 11638 6219493376 AgentManager inicializado con 5 agentes
INFO 2025-07-01 13:16:16,692 SentenceTransformer 11638 6219493376 Use pytorch device_name: mps
INFO 2025-07-01 13:16:16,692 SentenceTransformer 11638 6219493376 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 13:16:21,197 enhanced_rag 11638 6219493376 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 13:16:21,567 posthog 11638 6219493376 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 13:16:21,568 enhanced_rag 11638 6219493376 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 13:16:21,574 conversation_memory 11638 6219493376 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 13:16:21,581 conversation_memory 11638 6219493376 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 13:16:22,000 enhanced_rag 11638 6219493376 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 13:16:22,001 conversation_memory 11638 6219493376 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 13:16:22,001 agent_manager 11638 6219493376 Query routing: 'ayudame en esta unidad...' -> tutor (score: 1.0)
INFO 2025-07-01 13:16:22,007 ai_service 11638 6219493376 Procesando consulta con OpenAI - Tokens: 690
INFO 2025-07-01 13:16:27,280 _client 11638 6219493376 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 13:16:27,291 ai_service 11638 6219493376 Consulta procesada exitosamente en 5.29s
INFO 2025-07-01 13:16:27,291 agent_manager 11638 6219493376 Interacción procesada - Agente: tutor, Query: 'ayudame en esta unidad...', Response time: 5.29s
ERROR 2025-07-01 13:16:27,292 conversation_memory 11638 6219493376 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 13:16:27,293 conversation_memory 11638 6219493376 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 13:22:55,955 autoreload 15139 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 13:23:04,268 views 15139 13035925504 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:23:04,277 views 15139 13035925504 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:25:06,491 views 15139 13187362816 📋 Listando 5 documentos
INFO 2025-07-01 13:25:06,508 views 15139 13204189184 🔍 Obteniendo estructura para documento: d51d6c5f-0edb-4e49-abdb-3cef032fdc43
INFO 2025-07-01 13:25:06,513 views 15139 13204189184 🔄 Analizando estructura para: 6G_GD_ Modulo_16_Matemática.pdf
INFO 2025-07-01 13:25:06,514 structure_analyzer 15139 13204189184 📄 Extrayendo texto de: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir/6G_GD_ Modulo_16_Matemática.pdf
INFO 2025-07-01 13:25:06,516 structure_analyzer 15139 13204189184 🔍 Analizando estructura del documento...
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Unidad encontrado: ÁLGEBRA BÁSICA
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Modulo encontrado: ECUACIONES LINEALES
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Clase encontrado: Introducción a las variables
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Clase encontrado: Métodos de resolución
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Modulo encontrado: GEOMETRÍA ANALÍTICA
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Clase encontrado: Plano cartesiano
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Clase encontrado: Funciones lineales
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Unidad encontrado: ESTADÍSTICA Y PROBABILIDAD
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Modulo encontrado: ANÁLISIS DE DATOS
INFO 2025-07-01 13:25:06,524 structure_analyzer 15139 13204189184   📋 Clase encontrado: Medidas de tendencia central
INFO 2025-07-01 13:25:06,526 structure_analyzer 15139 13204189184 ✅ Análisis completado: 10 elementos encontrados
INFO 2025-07-01 13:25:06,526 structure_analyzer 15139 13204189184 📝 Creando chunks semánticos...
INFO 2025-07-01 13:25:06,528 structure_analyzer 15139 13204189184 ✅ Creados 10 chunks semánticos
INFO 2025-07-01 13:25:06,553 views 15139 13204189184 ✅ Estructura analizada y guardada para: 6G_GD_ Modulo_16_Matemática.pdf
INFO 2025-07-01 13:25:06,555 views 15139 6164770816 📝 Obteniendo chunks para documento: d51d6c5f-0edb-4e49-abdb-3cef032fdc43
INFO 2025-07-01 13:25:06,557 views 15139 6164770816 ✅ Encontrados 10 chunks para: 6G_GD_ Modulo_16_Matemática.pdf
INFO 2025-07-01 13:25:06,562 views 15139 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 13:27:40,851 views 15139 13052751872 📋 Listando 5 documentos
INFO 2025-07-01 13:27:40,864 views 15139 13052751872 📋 Listando 5 documentos
INFO 2025-07-01 13:27:42,478 views 15139 13052751872 🔍 Obteniendo estructura para documento: d51d6c5f-0edb-4e49-abdb-3cef032fdc43
INFO 2025-07-01 13:27:42,480 views 15139 13052751872 ✅ Estructura ya analizada para: 6G_GD_ Modulo_16_Matemática.pdf
INFO 2025-07-01 13:28:05,147 views 15139 6164770816 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:28:05,155 views 15139 6164770816 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:28:33,728 views 15139 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 13:28:33,745 views 15139 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 13:28:36,269 views 15139 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 13:28:36,275 views 15139 13035925504 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:28:36,278 views 15139 13035925504 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:28:36,282 views 15139 13035925504 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 13:28:36,284 views 15139 13052751872 📋 Listando 5 documentos
INFO 2025-07-01 13:28:36,286 views 15139 13035925504 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 13:28:48,569 views 15139 13069578240 📋 Listando 5 documentos
INFO 2025-07-01 13:28:48,622 views 15139 13069578240 📋 Listando 5 documentos
INFO 2025-07-01 13:31:55,857 views 15139 6164770816 📋 Listando 5 documentos
INFO 2025-07-01 13:31:55,870 views 15139 6164770816 📋 Listando 5 documentos
INFO 2025-07-01 20:14:39,809 autoreload 90023 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:16:14,560 views 90023 6164000768 📋 Listando 5 documentos
INFO 2025-07-01 20:16:14,596 views 90023 6164000768 📋 Listando 5 documentos
INFO 2025-07-01 20:17:00,661 views 90023 6164000768 📋 Listando 5 documentos
INFO 2025-07-01 20:17:00,672 views 90023 6164000768 📋 Listando 5 documentos
INFO 2025-07-01 20:17:02,085 views 90023 13170143232 📋 Listando 5 documentos
INFO 2025-07-01 20:17:02,098 views 90023 13170143232 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:17:02,104 views 90023 13170143232 🔄 Analizando estructura para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:17:02,104 structure_analyzer 90023 13170143232 📄 Extrayendo texto de: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir/6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:17:02,105 structure_analyzer 90023 13170143232 🔍 Analizando estructura del documento...
INFO 2025-07-01 20:17:02,110 structure_analyzer 90023 13170143232   📋 Unidad encontrado: ÁLGEBRA BÁSICA
INFO 2025-07-01 20:17:02,111 structure_analyzer 90023 13170143232   📋 Modulo encontrado: ECUACIONES LINEALES
INFO 2025-07-01 20:17:02,111 structure_analyzer 90023 13170143232   📋 Clase encontrado: Introducción a las variables
INFO 2025-07-01 20:17:02,111 structure_analyzer 90023 13170143232   📋 Clase encontrado: Métodos de resolución
INFO 2025-07-01 20:17:02,111 structure_analyzer 90023 13170143232   📋 Modulo encontrado: GEOMETRÍA ANALÍTICA
INFO 2025-07-01 20:17:02,111 structure_analyzer 90023 13170143232   📋 Clase encontrado: Plano cartesiano
INFO 2025-07-01 20:17:02,112 structure_analyzer 90023 13170143232   📋 Clase encontrado: Funciones lineales
INFO 2025-07-01 20:17:02,112 structure_analyzer 90023 13170143232   📋 Unidad encontrado: ESTADÍSTICA Y PROBABILIDAD
INFO 2025-07-01 20:17:02,112 structure_analyzer 90023 13170143232   📋 Modulo encontrado: ANÁLISIS DE DATOS
INFO 2025-07-01 20:17:02,112 structure_analyzer 90023 13170143232   📋 Clase encontrado: Medidas de tendencia central
INFO 2025-07-01 20:17:02,112 views 90023 13186969600 📋 Listando 5 documentos
INFO 2025-07-01 20:17:02,113 structure_analyzer 90023 13170143232 ✅ Análisis completado: 10 elementos encontrados
